Title,Location,Salary,Description,ID
Staff Software Engineer - Big Data,"Chicago, IL",$85K - $205K (Employer est.),"Proficient in computer science fundamentals including algorithm analysis and design. We enable consumers to exchange funds more safely with merchants using a…&hellip;
Skills: Computer science, Big data, Spark, Apache Hive, SQL",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.741
"Lead Software Engineer - Fullstack Java, React, AWS","Chicago, IL",,"Executes creative software solutions, design, development, and technical troubleshooting with ability to think beyond routine or conventional approaches to…&hellip;
Skills: CI/CD, JUnit, Software troubleshooting, React, Kubernetes",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.745
Back End Developer- AI Trainer,"Chicago, IL",$40.00 Per Hour (Employer est.),"You can work on your own schedule. A bachelor's degree (completed or in progress). You will work with the chatbots that we are building in order to measure…&hellip;
Skills: Go, CSS, React, Writing skills, C#",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.748
Neo4j Developer,"Chicago, IL",$90K - $135K (Employer est.),"Our Analytics division has a global footprint of nearly 2,000 data scientists and analysts who assist client organizations with complex risk minimization…&hellip;
Skills: Data mining, Databases, Neo4j, Organizational skills, Scalability",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.749
C# .NET Developer,"Chicago, IL",$90K - $150K (Employer est.),"Applicants must be authorized to work for ANY employer in the United States.*. Develop and Optimize Automated Trading Strategies.&hellip;
Skills: CI/CD, Data structures, C#, System design, English",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.753
Low-Code Developer,"Des Plaines, IL",$90K (Employer est.),"Documents technical guides and composes clear messages. This role focuses on leveraging Microsoft technologies to design, implement, and standardize solutions…&hellip;
Skills: Data modeling, SharePoint, APIs, Debugging, Time management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.757
Senior Software Engineer,"Chicago, IL",$112K - $122K (Employer est.),"Bachelor’s degree, or foreign equivalent degree, in Electrical Engineering, Computer Science or a related technical field, and three (3) years of related work…&hellip;
Skills: TensorFlow, CI/CD, Software troubleshooting, Android, AWS",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.761
Founding Software Engineer,"Chicago, IL",$90K (Employer est.),"Whether it’s digital design, financial modeling, data analysis, had a past life as a paralegal or product strategy, we’re looking for someone who wants to wear…&hellip;
Skills: Cloud infrastructure, Node.js, CSS, AWS, JavaScript",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.765
Oracle PL/SQL Developer,"Chicago, IL",$95K - $124K (Glassdoor est.),"As an Oracle PL/SQL Developer, the candidate would be responsible for Coordinates with the front-end design team to provide them with the necessary stored…&hellip;
Skills: Oracle, Microsoft SQL Server, Tableau, SQL, GitHub",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.769
Software Engineer - Data Engineering,"Chicago, IL",$130K (Employer est.),"BS/MS/PhD in Computer Science, Engineering, Physics, Math, or equivalent technical field. Mentor junior engineers in software and data engineering best…&hellip;
Skills: CI/CD, Cloud architecture, Kubernetes, Software deployment, Spark",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.773
"Golang Software Engineer 3 - Chicago, IL or Reston, VA- ONSITE (4 days a week)","Chicago, IL",$107K - $184K (Employer est.),"Bachelor's or master's degree in computer science or a related field. Use your technical and business expertise to design, code, debug, and resolve complex…&hellip;
Skills: Athenahealth, CI/CD, Elasticsearch, Cloud infrastructure, Go",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.777
Senior Web Developer,"Forest Park, IL",$70K - $72K (Employer est.),"Bachelor’s Degree from an accredited four-year college or university in computer science or a related field.'. Additional knowledge is a plus, not required: *.&hellip;
Skills: Computer science, Ant, CSS, XML, Tomcat",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.781
Software Development Manager,"Chicago, IL",$97K - $195K (Employer est.),"In-depth understanding of modern web and/or cross-platform mobile application design architecture, API design patterns, performance and scale.&hellip;
Skills: Jira, Computer science, React, Kanban, Confluence",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.785
Principal Frontend Engineer - Remote,"Chicago, IL",$112K - $148K (Glassdoor est.),"We then deliver actionable insights to drive improved outcomes, reduce patients' out-of-pocket costs, and enhance patient understanding of their disease state…&hellip;
Skills: CSS, React, Test-driven development, OOP, Product development",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.789
Mobile Application Developer,"Chicago, IL",$74K - $112K (Glassdoor est.),"The position requires complete knowledge of mobile application development, website design, database development and support, and wireless scanner integration.&hellip;
Skills: Web design, Mobile applications, Application development",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.793
QA Automation Engineer,"Chicago, IL",$98K - $140K (Employer est.),"Minimum Education Requirement: Bachelor's Degree in Computer Science or related field OR equivalent professional experience. 5 years of applicable experience.&hellip;
Skills: Computer science, Management, DevOps, Application development, Project management",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.797
Wordpress Developer,"Chicago, IL",$75K - $105K (Employer est.),"Bachelor’s degree in computer science or a related field. You will influence a team of engineers, collaborating with cross-functional internal and external…&hellip;
Skills: Node.js, CSS, React, WordPress, Content management systems",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.801
"Angular Developer with NGRX, Node JS & TypeScript in Merrimack, NH","Chicago, IL",$68K - $109K (Employer est.),"The ideal candidate will build scalable web applications, collaborate with cross-functional teams, and contribute to innovative technical solutions.&hellip;
Skills: CI/CD, Azure, Node.js, CSS, Bootstrap",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.805
Game Design Developer (Mathematician),"Chicago, IL",,"Bachelor’s degree in software engineering/mathematics/data analysis field or equivalent experience. You will work closely with a Game Designer utilizing your…&hellip;
Skills: Jira, Microsoft Excel, C#, Data analysis skills, Math",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.809
Software Development Engineer,"Chicago, IL",$128K - $205K (Employer est.),"Education: Bachelor’s degree in Computer Science, Software Engineering, or a related field. Clear Communication: Ability to effectively communicate technical…&hellip;
Skills: Java, Microservices, AWS, Machine learning, Continuous improvement",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.812
Sr. Software Engineer (NodeJS + EmberJS),"Chicago, IL",$120K - $155K (Employer est.),"This position will be responsible for the analysis, design, testing, development and maintenance of best in class software experiences.&hellip;
Skills: Node.js, React, Kubernetes, Relational databases, DevOps",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.816
Staff Software Engineer,"Oak Brook, IL",$98K - $184K (Employer est.),"Bachelor's degree in computer science, related technical field or equivalent practical experience. Lead offshore teams to design and develop features, and burn…&hellip;
Skills: CI/CD, Computer science, Azure, Management, Visual Studio",f.89BBF6C2350DB33FBBBB3B6B6C4456A6.d.21E2DD9E59E63AEB75EED64D99C4A6D7.e.820
